ref,citation_0,citation_1,citation_2,citation_3,citation_4,citation_5,citation_6,citation_7,citation_8,citation_9,citation_10,citation_11,citation_12,citation_13,citation_14,citation_15,citation_16,citation_17,citation_18,citation_19,citation_20,citation_21,citation_22,citation_23,citation_24,citation_25,citation_26,citation_27,citation_28,citation_29,citation_30,citation_31,citation_32,citation_33,citation_34,citation_35,citation_36
reference_109,3.683270702918387,3.3952464491925847,3.712657652778846,3.5370904417012694,3.628642380068558,3.9249610484107924,3.56476556735288,3.526374748868197,3.7386837115770755,3.596700680515292,3.598196742131306,3.60073635785121,3.6775855693583055,3.5995218257935835,3.593020774313974,3.889809292228911,3.909348829948048,3.634547828007626,3.648519991080425,3.634878722256441,3.5515209517562734,3.8629683514165656,3.5321905361318393,3.7454054118097595,3.884536433541577,3.455653702904394,3.2110874955909208,3.557377900218741,3.4697492216323673,3.522003754912292,3.7738229430648285,3.8031250163673014,3.655845909029997,3.682218495170577,3.54627043883126,3.508604825925562,3.719387998889524
reference_110,3.5970019738402916,3.5734332503899013,3.6393568122069215,3.4415866282456817,3.637196721428871,3.8971943457238676,3.502225429846573,3.4960650159440996,3.70854939217893,3.6054824774578345,3.3621651564675443,3.669474902986992,3.660518924725999,3.5502061900947095,3.5795357237809218,3.890507408432496,3.774078365053231,3.7965117340140346,3.338572628451681,3.541560829158161,3.714307487322312,3.229873864140767,3.6994845677443147,3.8042859408302783,3.7873062484832882,3.398402738276001,3.172055646339219,3.6245587859585884,3.4342141108774524,3.5050090658872612,3.801367200825989,3.734041796719491,3.670992217880837,3.7478299354603886,3.5165879540356983,3.6470893936993374,3.733995127468915
reference_111,3.3457697907619304,3.265684697382885,3.359140276328027,3.3057094532575695,3.0781013738771197,3.8297953566422276,3.2451511069562295,3.303074214292458,3.5075644689215633,3.40410387925697,3.1157682122549573,3.482992273898692,3.4752626035859033,3.487477129735238,3.267650250465341,3.606068665522045,3.6488304767840942,3.640311006238174,3.271973956828278,3.263839581973885,3.2800980219301046,3.1664493617308973,3.4017158396494147,3.5995105760252257,3.5977483942237205,3.1848980785989043,3.0375984578475945,3.355746695743815,3.3115727038226996,3.2568050939356663,3.609193289888851,3.565423349984401,3.4818359064449758,3.3046717476807235,3.2874005671542115,3.3405042094006823,3.55403908490652
reference_112,2.998070576156945,3.6043065160051344,2.9478603663329577,3.4174753875395094,2.9471329045618573,3.881366829460849,3.1395886896014993,3.2616290697327712,3.0278904829447755,3.0053795726143355,3.0362455160713275,3.387426621630923,2.7520546273402853,3.257096476916973,2.993160831408,3.164262514588516,3.160200965182253,3.863466202147475,3.187123097875089,3.2787851500595284,3.6312575335695714,2.8267437665609014,3.372271306386667,3.4851863314866174,3.4584317848549775,3.3447877973001594,3.295654662990422,3.042605232275901,3.6095571028171567,3.5244794119810368,3.472460368872029,3.219574755914441,3.4039394165565575,3.665373167283894,3.0114049502441147,3.3215673853933865,3.355016990649802
reference_113,3.6919965066464044,3.558419508697071,3.6979964627413815,3.6338938323437704,3.6369036274109994,3.9438675238181338,3.567023727171303,3.524911540290645,3.5772026608880947,3.330921622679399,3.35772303562341,3.67502926415038,3.667005000562201,3.7365811954140313,3.6095142543727317,3.9107214979412106,3.9012355311569884,3.4950763580467314,3.0201872135211842,3.6390256015151703,3.6857955161876736,3.22430713884807,3.736881133446698,3.7393493723313758,3.772828296641613,3.48371460749052,3.438720080537616,3.657292485503065,3.550481690446377,3.58775074494029,3.834534898011875,3.7760627422451036,3.509230156469825,3.7278119603785007,3.6082970018782583,3.6482020963306736,3.6673137239158113
reference_114,3.493458760946567,3.1016332233868193,3.516578438946307,3.2969060881131447,3.3997814334170147,3.884346354002352,3.409609008986675,3.0830491564169007,3.3852518046962543,3.4359428928493863,3.4628947323997235,3.4267232183908938,3.4382910145983065,3.4684276813942314,3.3616637909897067,3.4070901123781216,3.7400276247879622,3.55121415454664,3.6549648126831484,3.405475881554992,3.1450467614193283,3.722785287062979,3.4330442993957417,3.625724476682848,3.819787647713849,3.2013390341504584,3.0109857031221643,3.4441406345100254,3.400761434150097,3.3565772416645316,3.6351691595060522,3.3645262797008377,3.447122392111855,3.5707930033316195,3.1512281791998036,3.3136545306672938,3.5252045421632237
reference_115,3.5258546427631994,3.4338272778634473,3.5520514561519057,3.4912546829119666,3.48932889564085,3.8154244351029396,3.4687387374937537,3.3156486436650754,3.6870061371022,3.5954362920907172,3.3963128625823065,3.581560178569242,3.329199025625227,3.60951016330862,3.128493946098502,3.7681261645009516,3.825625013346833,3.6926929354780196,3.4408772622985837,3.5071656346756424,3.574260078285385,3.608438402580387,3.5707499086759684,3.5814867227067944,3.7155488140319823,3.3830412073317477,3.2198187997355823,3.4734883363448383,3.4444699008428725,3.428309057082812,3.7357129359965797,3.7198345358204845,3.594720238969873,3.564763911542702,3.5156052877130017,3.5053752008945334,3.702530714601392
reference_116,3.241767466443246,3.4265186470687934,3.052828202778257,3.3894712126822153,2.891222034117737,3.8483972851371226,3.438773870826346,3.4694604201629073,3.4013339821578743,3.0170900597987567,3.493001232876612,3.5501106322809974,2.6139054992731685,3.5814391952501836,2.9882610124674684,3.3217328196588505,3.410145832286818,3.6163761819418796,3.745058915673494,3.151693796281684,3.520920153350864,3.2980070070573357,3.599539243590702,3.702547740924061,3.2545355483310088,3.322570144666347,3.006142103814352,2.9785358318882027,3.5194240613168457,3.3906045774553877,3.6619605174886196,3.4195766679263944,3.5553164230191885,3.545652064618894,3.059487157148598,3.3986434936772856,2.788137140545002
reference_117,3.448598131450012,3.3272660825182636,3.4866041294749546,3.3913687639985755,3.394179665459275,3.787725294617057,3.2645454805950522,3.376772219903433,3.556082534530207,3.3831832376427595,3.458255413333265,3.502600190895053,3.5131040296281597,3.527338464377522,3.3362653822409563,3.6764528280103215,3.596600869536523,3.5804447809229134,3.6015282047995805,3.3593501812952336,3.5212576840182046,3.6196071486945813,3.466366433648765,3.5334956022354125,3.706348422232592,3.203344592412214,3.069320089026462,3.409130477530718,3.365791052465721,3.2987047791876205,3.5179745370957254,3.5310727496665417,3.4808769109549855,3.6087239580966233,3.3767614911066715,3.38366317914453,3.578794268878625
reference_118,3.5720863959564326,3.4795380724942166,3.579192350645961,3.502318523935905,3.522177940104835,3.847188927051089,3.44251407402034,3.555320710729466,3.7132097106257405,3.6080985511667203,3.624892939938306,3.631270525625296,3.670234832042298,3.662416768429637,3.5452247715262377,3.803879365635818,3.7559211345400216,3.71136833390358,3.674490992837189,3.4953133935420007,3.609543373919847,3.756131365290031,3.7087909346999473,3.664364210491061,3.6182047479718045,3.38983965869801,3.2542196809102517,3.5557125176703384,3.5056022242641145,3.436148461480357,3.745600101031076,3.686448867485068,3.5651117545618587,3.6799657152983465,3.5456756136702867,3.5818605380983457,3.670908993477241
reference_119,3.395115694845416,3.2250801138298084,3.451723019532117,3.3366811501050355,2.9852721777139872,3.7281532924805427,3.291942646505922,3.2374883236626464,3.5462726957164463,3.4140802835672006,2.973742139113742,3.3036188780803126,3.424055050575852,3.404786362446265,3.2824531063600637,3.644495733782461,3.652057633063521,3.543167291545189,2.8980851414549496,3.26752586474666,3.309608512823377,3.086061945466607,3.3893175151697084,3.4854722818552757,3.672686502699732,3.0167321142329167,2.954745903424076,3.340827059821886,3.275442576175211,3.2045674361354846,3.5151740085970573,3.5023627992815856,3.4229748061897802,3.117571807961301,3.285866061070904,3.1129759980744276,3.5457649187372478
reference_120,3.5731306450768114,3.571101211714917,3.5894085470161246,3.5312643538246187,3.6085979143920044,3.912940953522717,3.414192728482401,3.493277869652828,3.7786544502779718,3.6822151550638877,3.3675155346515666,3.7199096089262653,3.6932322659938084,3.7233553224934193,3.158337870724878,3.8409133207458717,3.8605212299421305,3.8468429696627866,3.275090396894109,3.516176279645612,3.7185302935172966,3.2111641571825236,3.7598762296253585,3.7996157148678193,3.7551618067764942,3.3855162061024093,3.338230934203282,3.634311904594523,3.6082081281054923,3.4872918550239262,3.7466154398048572,3.731903992468617,3.675371529972815,3.8180135046424257,3.582023620062973,3.580409412564966,3.757352173798911
reference_121,3.6118135436594994,3.2797777746726386,3.601678802072608,3.4243897637903205,3.41676997792244,3.9456398430955413,3.471741429801274,3.475031663195706,3.670783285252635,3.5704210146326854,3.4994360860766296,3.563540337844092,3.58488145730172,3.460311976762295,3.489846449631222,3.78311255368352,3.870958716833101,3.717937705653048,3.7236111554875375,3.566927362067455,3.408638170426901,3.8237643289037813,3.485674910273731,3.647373725313163,3.870663971848297,3.355936034468403,3.1445676038199033,3.4591833167970183,3.405552403894166,3.4311369978622355,3.700788279701054,3.7375254652798175,3.6409809560851882,3.583321734876442,3.4677266337352552,3.4355739793573035,3.7447767585097624
reference_122,3.5930426825443997,3.3093358351660656,3.6058420339091306,3.463324866661429,3.4730603121085166,3.8322417783381346,3.5253271636673458,3.4782557242390157,3.6455162430306722,3.5031626588800635,3.5531674378078613,3.5551975231240744,3.55726254701354,3.532624343511462,3.3993463947221114,3.7314817226680757,3.772921745802998,3.6178333171669004,3.7055124969128608,3.5137196591049302,3.440005353476542,3.8614237434831753,3.490067966478467,3.5220947606747153,3.782126768623352,3.3711948898268096,3.028603398525475,3.4102398293023106,3.4303187386339555,3.390845501932422,3.707640124239922,3.7086134615909456,3.6120307609752387,3.5695035819232466,3.4777581516280933,3.420451519329091,3.6161266338897695
reference_123,3.5824456228947454,3.439519803958569,3.6109222617810524,3.459310757681609,3.507927653654555,3.885399095106514,3.4501907138458945,3.5017115199743,3.66821423592986,3.540524137224994,3.4851948728809434,3.620054564057705,3.4146454396373067,3.5547123517291714,3.581388777754434,3.866193361998919,3.8111591219211993,3.6726941342829975,3.7428276088612344,3.5099505044243915,3.5743020713362603,3.7455267092532973,3.5513315873295883,3.7216945966745087,3.87576692476087,3.317078193611327,3.1488996361079207,3.5465922524608837,3.5191642146267297,3.4468411589144523,3.4767199615518907,3.7059279476201605,3.5302397795459295,3.6684194614184715,3.4532475534350944,3.478338481511475,3.566744079810496
reference_124,3.6048880488946327,3.518636578685338,3.6728184987654564,3.538185470553105,3.4594871821247537,4.0233262861878565,3.5110661636772758,3.499569846706281,3.7356076469410406,3.6398961786665507,3.5571146484312606,3.5950862690378584,3.5314867909601877,3.533138748770447,3.573521853599022,3.875358963373864,3.889932279379203,3.772161113452257,3.7935369908240495,3.5338139552160492,3.6054978931927404,3.8072843046598117,3.6341226935150757,3.7368705875470782,3.876070223875477,3.297197635827321,2.9937873936974686,3.511384196479882,3.5660782282086445,3.5032644589282462,3.6996941437931374,3.7276961883635393,3.64659572102015,3.5146242941683696,3.518846777628212,3.42609811743033,3.5367480256249477
reference_125,3.7086756622778614,3.568527062770501,3.6965727586143533,3.5803943770161553,3.6780951289000408,4.011276586739368,3.6031911391268916,3.616553910521137,3.7611335375870665,3.759842104933764,3.739973214907176,3.7855772295141814,3.73735913321264,3.7908338003050557,3.5844770389136857,3.9286518041573175,3.9499293585055875,3.950014991074084,3.912826419185878,3.690070563593011,3.753757686834563,3.8802876431419513,3.8159121145084254,3.9092297364516595,3.9938091025722273,3.5170652151527193,3.3831288742236705,3.749278180902364,3.715481512793587,3.629634028463247,3.423008390426061,3.7723054203936877,3.7563500542598867,3.8111378610545197,3.5541667262801813,3.632302479539616,3.742981319701946
reference_126,3.6581471093716065,3.6538760201614733,3.7411337973416314,3.7233865608831604,3.6445175179950517,4.089401712939927,3.7072298240952906,3.4362749883776917,3.7966749367186092,3.772858806994175,3.780855981493016,3.5901092258686895,3.8123783793714296,3.502927496910253,3.3728817905046795,3.9814135092620453,3.8637693215549715,3.857990730363751,3.862416757346366,3.677772836431674,3.717542477339978,3.960599594571987,3.633927809658021,3.769707290320379,4.091914640628748,3.4522839738620426,3.157454034807322,3.7496877356969898,3.631128901234433,3.6289305366746505,3.8786537292356567,3.8230694897865316,3.620955489712959,3.8718382847952943,3.534050397453736,3.6080649441973143,3.6935576385137963
reference_127,3.420574045175601,3.276766875841696,3.539874154731552,3.3795417954646747,3.2615919662629604,3.882326155078769,3.4721985409897327,3.3371959072032933,3.5496046554819034,3.47229526098084,3.498681803663287,3.4924003897624942,3.5286128747887595,2.183515510511327,3.4714028079825416,3.814551697915936,3.7563656011747484,3.532028117093468,3.665075108365059,3.424563894654941,3.4553840249189083,3.771493888472023,3.338152056756842,3.592918705558777,3.8026032305485726,3.2926622084970525,2.767181891063658,3.4777024413727404,3.3430801318905776,3.348506611673906,3.6161214099501846,3.5624203598186015,3.466151909533902,3.499021144958782,3.353928711899899,3.3159273682713275,3.579725362414722
reference_128,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_129,3.4868796461606824,3.2062513655531353,3.5018394137112376,3.5469846262559477,3.5854222150634607,3.8088854631529854,3.5370454741097075,3.5567812127144554,3.3412336066202455,3.684761541211593,3.3003968037107416,3.554503580958832,3.711996993444913,3.6920913242666136,3.5120395317495228,3.8214284287640514,3.8738002090989547,3.8503500297464703,3.823701889138328,3.5969466615999104,3.7009773801835473,3.8758637409136742,3.7052773506618806,3.650282752323452,3.5644416875785394,3.418437473294481,3.304483409645787,3.640628221182908,3.521615108824202,3.406109182604844,3.853246476012819,3.704505825509374,3.6159229035508873,3.752690916660787,3.083103482462023,3.6156128396947023,3.7323519965617833
reference_130,3.5522654889882577,3.4242763408667294,3.5626894093183017,3.337786043819608,3.480271711456776,3.8734855256670717,3.3733934475020413,3.422010149529171,3.502626849820963,3.5070083570583077,3.6058359972161758,3.5779391093836006,3.5508234387496813,3.611161643643975,3.5378586479379535,3.8614989643861057,3.777628897084412,3.7298546457146644,3.797534473803901,3.5014853321225052,3.566594814459631,3.7454397579335725,3.6906050049684644,3.7445980741780756,3.768218556469917,3.302828254370713,2.477661804806761,3.527604477825761,3.4991246173168133,3.4134342110218614,3.6583415240197183,3.725963279035091,3.6409145246784504,3.5470110869480136,3.4246065504445315,3.553030802787722,3.581410017103904
reference_131,3.408150715128017,3.367850576618493,3.423828110201424,3.3772298714720055,3.461451023279137,3.7050785302216753,3.2863598550218107,3.2503541864995418,3.5541038564525067,3.5244783869141747,3.420091093209259,3.3432866315226395,3.5171279007966065,3.4879588107947885,3.395572837045506,3.7213153288133087,3.779088957591931,3.6280370351299647,3.624493398404985,3.42060349353687,3.5146173626235533,3.6972948214761345,3.514803555527214,3.5257307533233435,3.7787914108456686,3.108911807808687,3.1757151341714756,3.3750155420572066,3.3242739690440346,3.188542479352745,3.5629534172275967,3.5027610573723664,3.3324324336070084,3.5688199557480247,3.4003268587305953,3.323546098536955,3.6533745110321045
reference_132,3.722732506775498,3.7156112230776617,3.738177864710122,3.5682996990395766,3.718814467378426,4.032756607704592,3.5513020999365335,3.6313308788808345,3.8446189113245985,3.757042245523438,3.834146780559566,3.7376105779247832,3.7789686617687313,3.743744706223869,3.688348450502511,3.9805948379831317,3.994366440928477,3.8764435441843035,3.928097756140327,3.652851705808406,3.805920889632857,3.870829323916532,3.82914430318141,3.8489065913883205,3.9427596087980272,3.6341321181661326,3.2166705236612554,3.706130311560845,3.7294674837548687,3.6336963014308585,4.0045293347162,3.873519799734497,3.812399417375856,3.776795366441345,3.515966521834088,3.7079937667890106,3.7922862304719316
